,text,title
432,"여러분은 성남사랑상품권 가맹점을 어떻게 찾고 계시나요?
성남시에서 제공하는 e-book?
아니면 성남시 상품권가맹점 게시판?
또는 상품권가맹점 찾기 웹사이트에서 키워드 검색?(크롬웹브라우저에서만 가능)

성남사랑상품권을 받긴 받았는데 어디에 써야할지도 무엇이 있는지도 몰라 그냥 부모님 드렸다구요?

에잇 그래서 만들었다!!
속상한 청년들을 위한 성남사랑상품권 가맹점 찾기 앱 출시!!
이제는 ""성남사랑상품권""어플리케이션으로 내 주변 가맹점을 보다 쉽고 빠르게 찾아보세요.
다양한 종류의 가맹점이 생각보다 가까이에 그리고 아주 많이 있답니다. :)

********************************주요기능********************************

0. 가맹점뿐만이 아니라 상품권 판매점도 손쉽게 찾을 수 있어요!

1. 가맹점들을 지도와 목록으로 한눈에 볼 수 있어요!
- 하나씩만 찾아보느라 많이 불편하셨죠? ㅜㅜ
- 이제는 내 주변 가맹점을 모두 찾아보세요!

2. 네트워크/GPS 기반 내 주변 반경 1km 내 가맹점을 검색해보세요!
- 네트워크환경만으로도 가능해요~ (하지만 일부 기종에서는 GPS를 꼭 실행해주셔야 합니다.ㅜㅜ)

3. 많이쓰는 카테고리별로 손쉽게 검색해보세요!
- 약 2500여 개의 가맹점 DB를 많이 이용하는 항목 위주로 재분류/가공하여 더욱 쉽고 빠르게 검색할 수 있어요~
(음식, 카페, 패션잡화, 서점&문구, 뷰티, 여가, 슈퍼&식료품, 생활&편의, 건강&의약 등)

4. 보다 자세하고 쉬운 키워드 검색으로 원하는 가맹점을 검색해보세요!
- 검색 예시 [00동/ 00역/ 00시장/ 상호/ 품목 등]
- 품목 등의 키워드로 검색 시, 현재 내 위치 기준 반경 1km 내 해당 가맹점들이 표시됩니다.
- 구역별 검색은 성남 시내 00동, 00역, 00시장으로만 검색이 가능하며, 검색시 해당 구역 기준 반경 1km 내 가맹점들이 지도에 표시됩니다.
- 키워드 체이닝으로 두 개 이상의 키워드를 검색 시 교집합검색으로 보다 상세한 검색이 가능합니다.
[ 좋은 예(미금역 치킨),(치킨 피자) : 기준점(구역)이 한개만 있거나, 기준점이 없을 경우]
[ 나쁜 예(분당구 돌고래시장),(금곡동 미금역) : 기준점이 두개 이상이거나, 권장하지 않는 DB로 검생할 경우]

5. 상세검색기능으로 내가 원하는 지역과 품목에 해당하는 가맹점만을 검색해보세요!
- 구, 동, 카테고리, 세부카테고리로 세부검색옵션을 설정할 수 있습니다.

[ 저희 앱을 사용해주셔서 감사하겠습니다. -개발팀 일동- ]

**************************사용자 주의사항***************************
1. 버그 주의!
버그가 은근히 많을 수 있습니다?(ㅜㅜ?)
기업이 아닌, 개발을 공부하는 학생들이 함께 만든 앱입니다.(첫작품!)
버그발생시, 부디 너그러히 봐주시고 아래 개발자메일로 오류내용을 알려주시면 최대한 빨리 수정반영 업데이트하겠습니다. :)

2. DB오류 주의!
""성남사랑상품권""앱은 성남시가 제공하는 최신DB를 재가공/분류, 수정하여 활용하고 있습니다.
그러나 원DB자체에 오류가 많아 미처 다 확인/수정하지 못한 경우가 존재하기에, (ㅠㅠ)
사용시 상호/주소/좌표/전화번호 등이 틀렸거나 폐업하여 가맹점이 없을 경우와 같이 가맹점정보가 잘못되었을 경우 아래 개발자이메일로 알려주시면 다음 업데이트시 꼭 수정반영하도록 하겠습니다. :)

[버그/DB오류신고 및 건의사항 : ggmaeng@gmail.com]
************************************************************************
자세히 알아보기",성남사랑상품권
433,"[전국 버스로] 앱에서 버스 도착 정보를 쉽고 빠르게 확인하세요!


★☆ 정보 제공 지역 ☆★

- 대구광역시, 인천광역시, 광주광역시, 대전광역시, 울산광역시, 제주도, 춘천시, 원주시, 청주시, 천안시, 아산시, 전주시, 군산시, 여수시, 순천시, 광양시, 포항시, 경산시, 창원시, 진주시, 통영시, 김해시, 밀양시, 거제시, 양산시


★ 특징

- 정류소 이름으로 정류소를 검색할 수 있습니다.
- 버스 노선 번호로 검색할 수 있습니다.
- 현재 위치 주변의 정류소를 검색할 수 있습니다.
- 자주 이용하는 정류소와 버스를 즐겨찾기 할 수 있습니다.
- 머티리얼 디자인(Material Design)을 적용하여 사용자 편의성을 극대화 하였습니다.


★ 제공하는 기능

1. 즐겨찾기
- 자주 이용하는 정류소와 버스를 저장하세요!
- 간단한 메모도 기록할 수 있습니다.

2. 정류소
- 정류소 이름으로 검색할 수 있습니다.

3. 버스
- 버스 노선 번호로 검색할 수 있습니다.

4. 주변검색
- 사용자 주변의 정류소를 자동으로 검색 후 결과를 보여 줍니다.


※ 버스로 앱은 아래와 같이 각 지역별 앱을 별도로 서비스 하고 있습니다.
- 서울시 버스로
- 경기인천 버스로
- 부산시 버스로
- 전국 버스로 (일부 지역 이용 불가)


※ 앱 접근 권한 안내
서비스 이용을 위해 권한 허용이 필요합니다. 허용하지 않아도 앱 이용은 가능하지만 일부 기능에 제한이 있을 수 있습니다.

[필수적 접근 권한]
없음

[선택적 접근 권한]
- 위치 : 주변 정류소 검색 시 필요한 권한입니다.


※ 본 앱은 공공데이터포털에서 제공하는 데이터를 특별한 가공 없이 노출시켜 주고 있습니다. (국토교통부에서 제공하는 OPEN API 활용) 간혹 서버 에러 또는 빈값이 노출되는 경우에는 잠시 후 다시 사용해 주시기 바랍니다.

※ 오류 발생에 대한 문의 또는 앱에 대한 의견은 리뷰를 남기시거나 skyapps@outlook.com으로 메일을 주시면 최대한 조치하겠습니다.
----
개발자 연락처 :
+82100000000
자세히 알아보기",전국 버스로
434,"인생에서 가장 비싼 물건인 집을 사는데, 맛집보다 여행지보다 더 정보가 부족하다는 사실!!!

- 내가 이사갈 수 있는 집은 어디에 있는가,
- 우리집의 전세보증금은 안전한가,
- 우리집과 주변이 얼마나 올랐는가,
- 요즘 주변에 전세매물이 있나 등
세입자로 살아가면서 항상 고민하고, 걱정하고, 궁금해 하지만 쉽게 답을 찾을 수 없었습니다.

현재 부동산 시장은 공급자 중심으로 시장이 형성되어 있는데,
이것은 부동산 관련 정보가 우리 세입자에게는 충분하지 않고,
어려운 것(용어, 법, 거래방식 등)들이 많아서 정보의 불균형 때문에
소비자(세입자) 중심의 시장이 되기 어려운게 현실입니다.

이런 문제를 오랬동안 고민하고 어떻게 하면 좀 더 살기 좋고,
원하는 집에 살수 있게 할까? 에 대해서 심도 있게 연구해서 나온 앱입니다.

[주요기능]

> 실거래가 정보/주변정보
아파트 실거래가 기준으로 다양한 통계정보를 제공
(최근 평균거래가, 주변지역과의 시세 비교, 전월세 거래량 변화, 관리비 정보 등)
아파트 주변의 환경에 대한 정보 제공

> 전세코치
사용자가 입력한 정보로 다양한 통계 정보 제공 하고,
사용자가 원하는 다양한 조건에 맞는 아파트 검색 거주상황 점검 서비스
- 전세보증금은 안전한가?
- 출퇴근 30분거리 아파트 찾기
- 우리단지 관리비는 적정한가?
- 이사시점 매물찾기
- 살고 있는 아파트와 비슷한 아파트 찾기
- 나도 전세에서 월세로 바뀔까?

> 전세거래 가이드
거래 할 때 꼭 알아야 하는 정보, 모르는 큰 손해를 볼 수 있는 정보를
쉽게 이해할 수 있게 정리

> 부동산꿀팁
요즘 부동산 근황/최근 뉴스 정리요약/다양한 실생활 팁 등
바쁜 일상속에서 놓칠수 있는 정보들을 꼼꼼하게 모아서 추천
자세히 알아보기",집코치
435,"1. 관광지: 추천관광지를 거리순. 인기순. 이름순으로 나열하며, 사진 및 지도, 교통정보 등을 제공합니다.
2. 맛집:",아이투어코리아(itourkorea)
436,"제주도를 찾은 외국인 관광객을 위한 어플로 제주도지역의 자연관광지 , 역사 관광지 , 휴양관광지 , 문화시설, 축제, 숙박 등의 정보를 영어로 담고 있으며 관광객의 편의를 위해 만들었다.
자료는 한국관광공사에서 가져 왔으며,
계속 업데이트 할 것이다.

제주도, 관광, 관광객, 미국, 영어, 자연관광, 역사관광, 휴양관광, 문화시설, 축제, 숙박, 정보, 한국
----
개발자 연락처 :
010-5546-2924
앱 판매에 대해서 문의해주세요
자세히 알아보기",济州观光(With Tour)Tw_zh
437,"기업을 위한 통합출장관리솔루션 BTMS.
성공적인 비즈니스를 위한 최고의 파트너가 되겠습니다.

주요기능 - 항공/호텔/렌터카 예약, 출장지정보 제공

본 어플리케이션은 안드로이드 4.1 젤리빈 이상,
LG 옵티머스G Pro 및 삼성전자 갤럭시S3에 최적화되어 있습니다.

* 재직 중인 회사에서 레드캡투어와의 출장거래 및 BTMS 도입여부를 확인하십시오.
자세히 알아보기",BTMS(출장관리시스템)
438,"1. 학습자가 자유롭게 원하는 영역을 집중적으로 학습할 수 있어요.
-‘보자’, ‘먹자’, ‘사자’, ‘가자’, ‘알아보자’ 이렇게 5개의 큰 영역 중,
자신이 알고 싶은 한국의 관심 분야에 대해서 자유롭게 골라골라~
한국어 공부를 할 수 있어요.

2. 수준별 학습이 가능!
-어디부터 어떻게 공부해야할지 모르겠다고요? 그렇다면, 오른쪽 창에 있는
‘한국어 여행- 수준’을 클릭해 보세요. 자신의 수준에 맞게 공부를 편안하게
시작하면 돼요.

3. 공부가 아닌 여행처럼 한국어를 즐길 수 있어요.
-한국 서울에 직접 온 기분으로 여행을 즐기며 공부하고 싶다면, 오른쪽 창에 있는
‘한국어 여행-수준’을 클릭한 후, 밑에 나오는 ‘한국어 여행-노선’을 보세요.
서울 지하철 노선별로 가고 싶은 곳을 골라 거기서 사용할 수 있는 표현과 재미있는
한국어를 즐길 수 있어요.

4. 한국어와 문화를 한꺼번에 공부할 수 있어요.
-자신이 알고 싶은 한국의 관심 분야로 여행을 시작했나요?
각 관심 분야별로 한국의 역사, 음식, 종교 등 여러 가지 한국의 문화도 함께
알아볼 수 있어서 일석이조!

5. 대화를 듣고 목표 문법 학습부터 연습까지 한 번에 O.K
-대화를 통해 자연스럽게 목표 문법이 사용되는 경우를 익히고, 자세한 문법 설명과
간단한 연습까지! 짧은 시간 안에 큰 효과를 누릴 수 있어서 O.K
----
개발자 연락처 :
Seocho Nature hill 301-403 717Umyeon-dong, Seocho-gu, Seoul, SEOUL 137-140 Rep. of KOREA
+8207087572965
자세히 알아보기",펀펀코리안(FunFunKorean)
439,"주식정보 알파시그널
----
개발자 연락처 :
alphasignal@naver.com
파울러스 주식회사
알파시그널서비스 담당자",알파시그널
440,"검색어로 찾기
주소 또는 충전소 이름으로 찾을 수 있도록 검색을 도와드립니다.

내 위치
내 위치를 찾아 줍니다.

주변 충전소 찾기
내 위치에서 가장 가까운 충전소를 찾아줍니다.

전기차 충전소의 운영시간과 타입을 보여줍니다.

네이버지도, 다음지도, T맵과 연동하여 경로 안내를 도와드립니다.

EV PLUG와 함께 안전하게 전기차를 타고다니세요.
자세히 알아보기",EV PLUG
441,"대한민국 1등 교통정보 SNS 더더더


[더더더만 있으면 모든 교통정보를 한눈에]

- 실시간 단속, 사고, 정체, 돌발구간 공유
- 전국 고속도로 및 국도 CCTV 정보를 한눈에 확인
- 사용자 제보 교통정보 외 국가교통센터의 정보 제공
- 사용자 제보 교통정보 누적 100만건 돌파 (빅데이터 제공)


[다양한 교통상식 및 콘텐츠]

- 운전자 꿀팁이 한가득!
- 운전자가 꼭 알아야 할 법규상식
- 자동차 관리 상식
- 내 차와 함께 떠나는 추천 여행지

[소셜 내비게이션 기능]

- 친구 및 지인과 여행을 떠날때 서로의 차 위치를 공유해보세요.
- 앞으로 자동차 동호회, 카풀 등을 지도에서 재미있게 이용하실 수 있습니다.
- 이곳이 막히나요? 지도에서 사용자들에게 쪽지로 문의해보세요.

[1초가입 무료 더더더 멤버십의 다양한 혜택]

- 교통정보 제보, 공유, 추천 등의 활동으로 D머니 적립
- 대리운전 이용시 현금환전 가능한 D머니 적립
- 회원제 더더더몰 D머니 연계 파격할인
- 다양한 콘텐츠 제공


운전자에게 꼭 필요한 서비스를 위해
더욱 더 노력하겠습니다.








소셜 내비게이션 공유 대리운전 앱대리 카대리 카카오드라이버 드라이브 동호회 잡지 채팅 자동차용품 쇼핑몰 리워드 캐시백 돈버는앱 T맵 쿠폰 할인 제주도 O2O 상품권 만화 교통법규 짤방 교통방송 전기차 스마트카
----
개발자 연락처 :
+827043331672
자세히 알아보기",더더더 - 실시간 교통정보
442,"개인 질환, 알러지 관심 사항을 입력하면 사용자에게 딱 맞는 식품을 추천합니다.
뿐만 아니라 식품을 스캔하면 식품 정보를 요약/해석하여 구매 전에 식품을 파악할 수 있습니다.",스캔푸드
443,"* 서울, 경기 실시간 버스 정보 안내 어플, 타요 버스!
* 수도권 지하철 정보 안내 어플, 타요 지하철!

즐겨찾기로 버스와 지하철을 한 눈에!
승·하차 알람으로 버스 쉽게 타요~

서울, 경기 버스 어플, 타요 버스!
수도권 지하철 어플, 타요 지하철!

♣ 자주타는 버스를 더 빠르게 ~
- 원하는 버스를 즐겨찾기에 추가해 바로 확인해요!

♣ 자주타는 버스를 더 쉽게 ~
- 승차 알람, 하차 알람을 통해 버스를 좀 더 쉽게 타고 내리세요!


더 쉽게 사용할 수 있도록 화면 개선에 노력했습니다.

의견을 보내주세요! 더 안정화된 타요 버스가 되도록 개선에 힘쓰겠습니다.

타요 버스를 이용해주셔서 고맙습니다.
----
개발자 연락처 :
+821055184655
자세히 알아보기",타요버스
444,"27년간 의료정보소프트웨어 시장의 선두주자이자, 유헬스케어(U-healthcare) 솔루션 대표기업인 비트컴퓨터에서 운영하는 의약품 정보 분야 1위 사이트 비트 드럭인포(www.druginfo.kr)(랭키닷컴,다음디렉토리기준)에서 의료인 및 약사 그리고 일반인을 대상으로 모바일 플랫폼에 최적화한 국내최초 의약품 정보 분야 어플리케이션입니다.

비트 드럭인포(druginfo)의 방대한 의약정보가운데 의료전문가와 일반인들이 가장 필요로하는 정보만을 엄선하여, 전문정보로부터 복약정보까지의 최고급 의약품정보서비스를 제공합니다.

[주요 서비스]
- 복약안내: 평소 약물복용시 반드시 알아두어야 할 사항과 복용방법에 대하여, 서울대 약학대학 임상약학실에서 감수한 알고 쉽고 꼭 필요한 복약정보.
- 약품식별: 색상, 모양, 제형 등으로 의약품 검색.
- 심사지침 / 상병코드 (KCD-10) / DUR (Drug Utilization Review): 의료전문가를 위한 환자진료와 처방조제, 심사청구에 필요한 약품정보.

향후, 더욱 풍부한 의약품 정보와 조회기능를 지속적으로 업데이트하여 다양한 약품 정보 서비스를 추가적으로 제공할 계획입니다.
자세히 알아보기",드럭인포 플러스(DrugInfo Plus)
445,"실무 활용을 극대화 한 통합형 법령정보 제공 서비스~!!

이레이버 앱은
대한민국 노동법의 법령, 시행령, 시행규칙을 한눈에 비교 대사하실 수 있습니다.
또한 대법원 부터 헌법재판소에 이르기까지 노동행정분야의 다양한 판례(판결문)을 법 조문과 연계하여 보실 수 있습니다.

이래이버 앱은
현업에서 발생하는 다양한 인사/노동 관련 정보를 통해 실무활용에 도움이 되도록 정보서비스 제공합니다.

또한 현업에서 발생하는 인사/노무관련 온라인 상담을 공인노무사를 통해 받아 보실 수 있습니다.
자세히 알아보기",ELABOR
446,"반디는 미세먼지로부터 우리가족을 지킬 수 있도록 도와드리는 IoT기반의 라이프케어 서비스 앱입니다.

휴대용 미세먼지 측정기 '반디 아키(Akee)'와 블루투스로 연동되어 나와 우리 가족의 건강한 환경을 위한 다양한 생활 가이드를 제공합니다.

본인의 미세먼지 데이터를 30분 단위의 그래프로 알기 쉽게 관리할 수 있습니다.

반디와 관련한 보다 자세한 정보는 http://www.brilcom.com을 방문하여 주시면 감사하겠습니다.
자세히 알아보기",반디(Bandi)
447,"달콤 모바일 서비스는 정부 3.0 서비스의 일환으로 근로복지공단의 정보들을 제공합니다.

1. 근로복지공단 전국지사 찾기
근로복지공단 전국지사 찾기 메뉴를 클릭하시면 근로복지공단의 지역별 지사 정보를 제공합니다.
- 시·도 검색
- 지사 관할 지역
- 대표전화번호
- 위치정보(지도)
- 주소
- 교통편

2. 공단운영의료기관 찾기
공단운영의료기관 찾기 메뉴를 클릭하시면 근로복지공단의 운영의료기관 정보를 제공합니다.
- 대표전화번호
- 위치정보(지도)
- 주소
- 진료전문센터

3. 산재지정의료기관 찾기
산재지정의료기관 찾기 메뉴를 클릭하시면 근로복지공단의 산재지정 의료기관 정보를 지역별로 제공합니다.
- 시·군·구 검색
- 관할지역
- 위치정보(지도)
- 대표전화번호
- 주소
- 교통편

4. 직업재활 직업훈련
직업재활 직업훈련 찾기 메뉴를 클릭하시면 근로복지공단의 직업훈련기관 정보를 지사별로 제공합니다.
- 지사 검색
- 훈련기관명
- 위치정보(지도)
- 대표전화번호
- 주소

5. 산재심사 결정사례 검색
산재심사 결정사례 검색 메뉴를 클릭하시면 근로복지공단의 산재심사 결정사례 정보를 판례별로 제공합니다.
- 제목 및 내용 검색
- 사건명
- 사건번호
- 주문
- 내용

6. 근로복지공단 전용인증서
근로복지공단 전용인증서 메뉴를 클릭하시면 근로복지공단 전용 인증서를 소개합니다.
- 근로복지공단 인증서
- 발급 문의
- 발급 신청
자세히 알아보기",달콤
448,"드라마속의 고문변호사, 고문 세무사, 회계사, 주치의, 자문 노무사 등 전문가들을 분야별로 귀하와 1:1로 매칭해주는 BM특허받은 앱으로 다음과 같은 특징이 있습니다.

1. 회원의 성명, 전화번호, 등 개인정보를 취급하지 않습니다.
(단, 예약시스템을 이용할 경우 귀하의 동의에 따라 당사와 예약처(병원, 변호사 등)에 제공됩니다.

2. 전문가들의 엘로아이디를 몰라도 클릭한번으로 카카오톡 상담이 가능합니다.

3. 회원과 매칭된 모든 분야별 1:1 매칭된 전문가들의 스케줄을 확인하면서 모바일 예약을 할 수 있습니다.

4. 회원의 위치정보 수집없이 위치기반 주변 전문가(의사, 변호사 등)을 찾을 수 있습니다.

5. 회원과 매칭된 전문가를 회원의 선택에 따라 변경할 수 있습니다.

6. 전문가들의 전문지식을 실시간으로 받아보실 수 있습니다.

7. 연차계산기, 평균임금계산기, 퇴직금 계산기, 장해급여계산기 등 노동법 계산기가 탑재되어 있습니다.

8. 전문가 상담, 전문지식 습득, 전문가 소개 등의 포인트 취득으로 전문가 서비스 비용을 절감시켜 드립니다.

9. 소위 ""士"" ""사"" 자 외에 다양한 전문가들이 여러분께 서비스합니다.

더욱더 좋은 서비스로 여러분께 인사드리겠습니다.

감사합니다.
----
개발자 연락처 :
02-521-9467
자세히 알아보기",전문가통
449,"질병코드, 상병코드, 보험코드가 궁금하시다고요 ?

KOICD(질병분류정보센터)의 앱은 질병코드(상병코드) 검색 및 조회 서비스를 제공합니다.

KOICD(질병분류정보센터)의 앱은 통계청 데이터를 기반으로 제작하였습니다.

KOICD(질병분류정보센터)의 앱은 항상 최신의 데이터로 업데이터가 되어 서비스가 됩니다.

KOICD(질병분류정보센터) 홈페이지 : www.koicd.kr -> 다양한 의료정보 콘텐츠를 확인할 수 있습니다.
자세히 알아보기",KOICD (한국질병사인분류7차)
450,"힘들게 모델하우스 찾아다니지 마세요!
아파트,상가,오피스텔, 호텔 등 대한민국 모든 모델하우스 정보가 이 곳에 모여 있습니다.

전국 2600여 부동산 분양 정보를 한 눈에~

국내 No1 부동산 분양 정보 앱 인투인이 더욱 강력한 기능으로 선보이게 되었습니다.


▼▼인투인 주요 기능 ▼▼

▶
전국 2600여 부동산 분양현장 & 모델하우스의 상세한 정보가 있습니다.

▶
분양 현장 인근 아파트 시세 정보, 분양 가격 시세를 그래프로 한 눈에 확인하세요!

▶
분양 현장 주변 교통,교육,편의시설 정보를 지도와 거리순으로 보여드립니다~

▶
모델하우스 까지 가서 상담 받으시기 번거로우셨죠? 이제 인투인에서 검증된 분양 상담사와 안심하시고 상담 받으세요~

▶
빅데이터를 이용한 나만을 위한 분양 정보 추천서비스!



이제 부동산 분양 정보는 인투인입니다.






[고객문의]
사용 중 건의 내용이나 오류 사항 있으시면 인투인 고객센터 (help@intoinnetworks.com , 1800-4561) 로 연락 주시면 신속하게 처리하겠습니다.


* 인투인 서비스 웹 : http://intoinapp.com
* (주)인투인네트웍스: http://intoinnetworks.com
----
개발자 연락처 :
전화 : 1800-4561
E-Mail : help@intoinnetworks.com
http://intoinnetworks.com
자세히 알아보기",인투인
451,"0. 산지공판장 및 도매시장의 경매가 정보를 알 수 있습니다.
- 데이터 조회가 잘 안되시는 분은 정확한 품종(포도내에서 품종을 확인)을 선택해서 조회 하시길 바랍니다.
- 또는 원데이터 제공자인 정부 3.0이 점검중 일 수 있습니다.

1. 지정한 날짜, 1일전, 7일전, 1달전, 시간별 순으로 쉽게 간단히 농산물 경매 가격을 확인 할 수 있습니다.

2. 자주 이용하는 도매시장을 지정 하여 가장 먼저 확인 할 수 있도록 하였습니다.

3. 조회를 쉽고 간단하게 하게 만들도록 노력 하였습니다.

4. 원하시는 기능이나 보완해야 할 점이 있으시면 언제라도 이야기 주시길 바랍니다.

5. 많은 분들에게 도움이 되는 앱이 되었으면 합니다.

감사합니다.

* 앱사용 접근 권한
1. 필수 권한 : 없음
2. 선택 권한
- 저장 : 자주 조회 하는 농작물명을 저장 합니다.
자세히 알아보기",농산물 도매시장/공판장 경매가격정보
452,"1. 지정한 날짜, 1일전, 7일전, 1달전 순으로 쉽고 간단히 농산물, 축산물, 수산물의 소비자가격 및 소매가격을 확인 할 수 있습니다.

2. 자주 이용하는 지역을 지정 하여 가장 먼저 확인 할 수 있도록 하였습니다.

3. 조회를 쉽고 간단하게 하게 만들도록 노력 하였습니다.

4. 원하시는 기능이나 보완해야 할 점이 있으시면 언제라도 이야기 주시길 바랍니다.

5. 많은 분들에게 도움이 되는 앱이 되었으면 합니다.

감사합니다.

* 앱사용 접근 권한
1. 필수 권한 : 없음
2. 선택 권한
- 저장 : 자주 조회 하는 농수축산물명을 저장 합니다.
자세히 알아보기",농축수산물 소비자가격 조회
453,"* PET 119 IN SUWON은 반려동물에게 응급상황 발생시 현재 위치를 기준으로 가장 가까운 동물병원 및 동물약국에 대한 길안내 서비스 제공함으로써 빠른 치료를 받을 수 있도록 돕는 애플리케이션입니다.

* 주요 기능은 현재 위치 기준으로 지도에 주변 동물병원 및 동물 약국 표시하고, 가장 가까운 곳으로 길안내 서비스를 제공하는 것입니다.

* 현재 시간 기준으로 영업중인 병원과 약국을 구분하여 지도에 표시합니다.

* 제공되는 길안내 서비스는 자동차, 대중교통, 도보 세 가지입니다.

* 상호명, 주소, 전화번호 등의 기본 정보를 제공합니다.

* 반려동물과 산책시 안전사고가 발생하더라도 당황하지마시고, 빠르게 주변 동물병원으로 찾아가세요 !
자세히 알아보기",PET 119 IN SUWON
454,"내 주변 쇼핑바구니 PUM

상품 가격과 물가를 알아보자!

[ PUM의 기능 ]
- 내 주변 마트의 상품 가격을 비교해보자!
- 매 주 업데이트 되는 상품 가격을 알아보자!
- 장바구니로 장보기 예산을 미리 확인하자!
- 내 주변 마트의 위치를 알아보자!

[주의 사항 ]
- PUM은 현재 서울 지역 정보만 제공합니다.
- PUM의 데이터는 한국소비자원에서 제공하는 tprice의 데이터를 이용하고 있습니다.
자세히 알아보기",PUM
455,"중개수수료 ZERO! 허위매물 ZERO!

원룸/투룸/오피스텔 투명한 정보를 확인하고
복비 없이 방을 구하실 수 있습니다.

▶ 복비 ZERO!
많은 분들이 집토스를 통해 한 달 월세에 가까운 복비를 아끼고 계십니다.
서울 각지에 소재한 집토스부동산 직영점을 통해 매물 방문부터 계약까지 안전하게, 무료로 제공해드립니다.

▶ 허위매물 ZERO!
매물의 주소까지 모두 확인하세요! 집토스는 여러 부동산에서 경쟁적으로 광고하는 곳이 아닙니다. 집토스가 직접 확인한 정보만을 있는 그대로 공개합니다.


▶ 살아본 사람의 거주 후기
집토스에서는 살아본 사람의 거주 후기까지 볼 수 있습니다.
방음은 잘 되는지, 벌레는 나오는지, 건물에 대한 진짜 이야기를 살펴보세요!



문의 및 버그 신고 :
1666-8430
ziptoss.com@gmail.com

홈페이지 :
http://ziptoss.com
자세히 알아보기",집토스 -부동산 전월세 정보서비스
456,"현재 위치 기준으로 가장 빠른 유가정보(주유소) 를 제공합니다. 특정주유소의 가격변동시 3-4시간 정도는 미반영된 정보가 제공될 수 있으나 석유공사 웹사이트를 포함, 포탈 등 모든 유가정보 제공 사이트나 어플도 이 문제는 동일하게 발생합니다. 참고하시기 바랍니다.

- 거리, 가격순 정렬
- 3Km, 5Km, 10Km 반경 선택가능
- 종류(고급휘발유, 휘발유, 경유, LPG충전소) 선택가능
- 수동위치(3곳) 지정 가능
- 관심주유소 지정가능
- 주유소폴(브랜드) 선택가능
- 트위터/페이스북 등록기능
- 가격정보는 결제가격을 기준으로 산출되므로 카드청구할인 등은 표시가격에 반영되지 않을 수 있습니다.
- 위치탐색이 잘 안되시는 경우 수동위치저장(3곳 가능) 기능을 활용하시기 바랍니다.

- GPS사용 체크한 경우나 Wifi로 접속된 경우는 현재위치가 정확히 검색되지만 3G만으로 접속하는 경우는 부정확할 수 있습니다. 현위치가 부정확하게 나타날때는 본 어플 뿐 아니라 모든 지도관련 어플에서도 마찬가지입니다.(어플문제가 아닌 구글과 이동통신사의 기지국위치정보 제공 문제)

- 수동위치검색 : 임의의 주유소 선택 후 맵화면에서 이동/확대/축소를 이용해 중심점을 원하는 지점에 맞춘 후 상단의 '위치설정'을 하면 메인화면의 우측상단 검색위치 선택화면에 '저장위치'가 추가되어 위치탐색없이 바로 검색이 가능합니다.

*** 자료 출처 : 석유공사(오피넷, opinet.co.kr)
자세히 알아보기",주유도우미
457,"★☆ 서울시민 필수 어플 ☆★

[서울시 버스로] 앱에서 서울시 버스 도착 정보를 쉽고 빠르게 확인하세요!


★ 특징

- 정류소 이름과 정류소 ID 로 검색할 수 있습니다.
- 버스 노선 번호로 검색할 수 있습니다.
- 현재 위치 주변의 정류소를 검색할 수 있습니다.
- 자주 이용하는 정류소와 버스를 즐겨찾기 할 수 있습니다.
- 하차 정류장을 선택하고, 거리 / 정류장 기준에 따라 알림을 받을 수 있습니다.
- 머티리얼 디자인(Material Design)을 적용하여 사용자 편의성을 극대화 하였습니다.


★ 제공하는 기능

1. 즐겨찾기
- 자주 이용하는 정류소와 버스를 저장하세요!
- 간단한 메모도 기록할 수 있습니다.

2. 정류소
- 정류소 이름 또는 정류소 ID로 검색할 수 있습니다.

3. 버스
- 버스 노선 번호로 검색할 수 있습니다.

4. 주변검색
- 사용자 주변의 정류소를 자동으로 검색 후 결과를 보여 줍니다.

5. 하차 알림
- 하차 정류장을 설정하고, 해당 정류장 도착 전에 진동 알림을 받을 수 있습니다.

6. 위젯 기능
- 바탕화면에서 빠르고 간편하게 버스 도착 정보를 확인할 수 있습니다.


★ 이전 업데이트 내역
v1.1.4 - 노선의 방향 정보 추가
v1.1.1 - 최근 검색 기록 리스트 추가
v1.0.6 - 정류소 목록에 선택한 정류소 표시


※ 버스로 앱은 아래와 같이 각 지역별 앱을 별도로 서비스 하고 있습니다.
- 서울시 버스로
- 경기인천 버스로
- 부산시 버스로
- 전국 버스로 (일부 지역 이용 불가)


※ 앱 접근 권한 안내
서비스 이용을 위해 권한 허용이 필요합니다. 허용하지 않아도 앱 이용은 가능하지만 일부 기능에 제한이 있을 수 있습니다.

[필수적 접근 권한]
없음

[선택적 접근 권한]
- 위치 : 주변 정류소 검색 / 하차 알림 설정 시 필요한 권한입니다.


※ 본 앱은 서울시교통정보과에서 제공하는 데이터를 특별한 가공 없이 노출시켜 주고 있습니다. (공공데이터포털에서 제공하는 OPEN API 활용) 간혹 서버 에러 또는 빈값이 노출되는 경우에는 잠시 후 다시 사용해 주시기 바랍니다.

※ 오류 발생에 대한 문의 또는 앱에 대한 의견은 리뷰를 남기시거나 skyapps@outlook.com으로 메일을 주시면 최대한 조치하겠습니다.
----
개발자 연락처 :
+82100000000
자세히 알아보기",서울시 버스로
